key,verb
shove off,1
shovel,1
shovel in,1
show,1
show off,1
show the door,1
show up,1
shower,1
shower down,1
shred,1
shriek,1
shrill,1
shrimp,1
shrine,1
shrink,1
shrink back,1
shrink from,1
shrinkwrap,1
shrive,1
shrivel,1
shrivel up,1
shroud,1
shrug,1
shrug off,1
shuck,1
shudder,1
shuffle,1
shun,1
shunt,1
shush,1
shut,1
shut away,1
shut down,1
shut in,1
shut off,1
shut one's mouth,1
shut out,1
shut up,1
shutter,1
shuttle,1
shuttlecock,1
shy,1
shy away from,1
sibilate,1
sic,1
sick,1
sicken,1
side,1
side-slip,1
sideline,1
sidestep,1
sideswipe,1
sidetrack,1
sidle,1
sidle up,1
sieve,1
sieve out,1
sift,1
sigh,1
sight,1
sight-read,1
sight-sing,1
sightread,1
sightsee,1
sightsing,1
sign,1
sign away,1
sign in,1
sign off,1
sign on,1
sign over,1
sign up,1
signal,1
signalise,1
signalize,1
signify,1
signpost,1
silence,1
silhouette,1
silkscreen,1
silt,1
silt up,1
silver,1
silver-plate,1
silverplate,1
simmer,1
simmer down,1
simonise,1
simonize,1
simper,1
simplify,1
simulate,1
sin,1
sing,1
sing along,1
singe,1
single,1
single-foot,1
single crochet,1
single out,1
single stitch,1
singsong,1
singularise,1
singularize,1
sink,1
sink in,1
sinter,1
sip,1
siphon,1
siphon off,1
sire,1
siss,1
sit,1
sit around,1
sit back,1
sit by,1
sit down,1
sit in,1
sit out,1
sit tight,1
sit up,1
site,1
situate,1
size,1
size up,1
sizz,1
sizzle,1
skank,1
skate,1
skate over,1
skateboard,1
skedaddle,1
sketch,1
skew,1
skewer,1
ski,1
ski jump,1
skid,1
skim,1
skim off,1
skim over,1
skimcoat,1
skimp,1
skimp over,1
skin,1
skin-dive,1
skin over,1
skin pop,1
skinny-dip,1
skip,1
skip-bomb,1
skip over,1
skip town,1
skipper,1
skirl,1
skirmish,1
skirt,1
skitter,1
skittle,1
skive,1
skreak,1
skreigh,1
skulk,1
skunk,1
sky,1
sky dive,1
skydive,1
skyjack,1
skylark,1
skyrocket,1
slabber,1
slack,1
slack off,1
slack up,1
slacken,1
slacken off,1
slag,1
slake,1
slalom,1
slam,1
slam-dunk,1
slam dance,1
slam on,1
slander,1
slang,1
slant,1
slap,1
slap on,1
slap together,1
slash,1
slat,1
slate,1
slather,1
slaughter,1
slave,1
slaver,1
slay,1
sled,1
sledge,1
sledgehammer,1
sleek,1
sleek down,1
sleek over,1
sleep,1
sleep around,1
sleep in,1
sleep late,1
sleep off,1
sleep out,1
sleep over,1
sleep together,1
sleep with,1
sleepwalk,1
sleet,1
sleigh,1
slenderise,1
slenderize,1
sleuth,1
slew,1
slice,1
slice into,1
slice through,1
slice up,1
slick,1
slick down,1
slick up,1
slide,1
slide by,1
slide down,1
slight,1
slim,1
slim down,1
slime,1
sling,1
slink,1
slip,1
slip away,1
slip by,1
slip in,1
slip off,1
slip on,1
slip one's mind,1
slip up,1
slit,1
slither,1
sliver,1
slobber,1
slobber over,1
slog,1
sloganeer,1
slop,1
slope,1
slosh,1
slosh around,1
slot,1
slouch,1
slough,1
slough off,1
slow,1
slow down,1
slow up,1
slue,1
slug,1
sluice,1
sluice down,1
slum,1
slumber,1
slump,1
slur,1
slur over,1
slurp,1
slush,1
slush around,1
smack,1
smart,1
smarten up,1
smash,1
smash up,1
smatter,1
smear,1
smell,1
smell out,1
smell up,1
smelt,1
smile,1
smirch,1
smirk,1
smite,1
smock,1
smoke,1
smoke out,1
smolder,1
smooch,1
smooth,1
smooth out,1
smooth over,1
smoothen,1
smother,1
smoulder,1
smudge,1
smuggle,1
smut,1
smutch,1
snack,1
snaffle,1
snafu,1
snag,1
snail,1
snake,1
snap,1
snap at,1
snap back,1
snap off,1
snap up,1
snare,1
snarf,1
snarl,1
snarl up,1
snatch,1
snatch up,1
sneak,1
sneak away,1
sneak in,1
sneak off,1
sneak out,1
sneak up,1
sneer,1
sneeze,1
snick,1
snicker,1
sniff,1
sniff out,1
sniffle,1
snigger,1
snip,1
snip off,1
snipe,1
snitch,1
snivel,1
snog,1
snooker,1
snoop,1
snooze,1
snore,1
snorkel,1
snort,1
snow,1
snow-blind,1
snowball,1
snowboard,1
snowmobile,1
snowshoe,1
snub,1
snuff,1
snuff it,1
snuff out,1
snuffle,1
snuggle,1
soak,1
soak through,1
soak up,1
soap,1
soar,1
soar up,1
soar upwards,1
sob,1
sober,1
sober up,1
socialise,1
socialize,1
sock,1
sod,1
sodomise,1
sodomize,1
soft-pedal,1
soft-soap,1
soft-solder,1
soften,1
soil,1
sojourn,1
solace,1
solarise,1
solarize,1
solder,1
soldier,1
sole,1
solemnise,1
solemnize,1
solicit,1
solidify,1
soliloquise,1
soliloquize,1
solmizate,1
solo,1
solvate,1
solve,1
somersault,1
somnambulate,1
sonnet,1
soot,1
soothe,1
sop,1
sop up,1
sophisticate,1
sorb,1
sorcerise,1
sorcerize,1
sorrow,1
sort,1
sort out,1
sough,1
sound,1
sound off,1
sound out,1
soundproof,1
soup,1
soup up,1
sour,1
source,1
souse,1
sovietise,1
sovietize,1
sow,1
sow in,1
sow one's oats,1
sow one's wild oats,1
space,1
spacewalk,1
spade,1
spam,1
span,1
spang,1
spangle,1
spank,1
spar,1
spare,1
sparge,1
spark,1
spark off,1
sparkle,1
spat,1
spatchcock,1
spatter,1
spawn,1
spay,1
speak,1
speak for,1
speak in tongues,1
speak of the devil,1
speak out,1
speak up,1
spear,1
spear up,1
spearhead,1
specialise,1
specialize,1
speciate,1
specify,1
speck,1
speckle,1
spectate,1
speculate,1
speech-read,1
speechify,1
speed,1
speed skate,1
speed up,1
spell,1
spell out,1
spellbind,1
spelunk,1
spend,1
spend a penny,1
spew,1
spew out,1
sphacelate,1
spice,1
spice up,1
spiel,1
spiel off,1
spiff up,1
spike,1
spike out,1
spill,1
spill out,1
spill over,1
spill the beans,1
spin,1
spin-dry,1
spin around,1
spin off,1
spin out,1
spiral,1
spirit,1
spirit away,1
spirit off,1
spirit up,1
spiritise,1
spiritize,1
spiritualise,1
spiritualize,1
spirt,1
spit,1
spit out,1
spit up,1
spite,1
splash,1
splash around,1
splat,1
splatter,1
splay,1
splice,1
splint,1
splinter,1
split,1
split up,1
splosh,1
splotch,1
splurge,1
splutter,1
spoil,1
spondaise,1
spondaize,1
sponge,1
sponge down,1
sponge off,1
sponge on,1
sponge up,1
sponsor,1
spoof,1
spook,1
spool,1
spoon,1
spoonfeed,1
sport,1
sportscast,1
sporulate,1
spot,1
spot-check,1
spot-weld,1
spot jam,1
spot promote,1
spotlight,1
spotweld,1
spout,1
sprain,1
sprawl,1
spray,1
spray-dry,1
spread,1
spread-eagle,1
spread out,1
spread over,1
spreadeagle,1
spree,1
spring,1
spring-clean,1
spring to mind,1
spring up,1
sprinkle,1
sprint,1
spritz,1
sprout,1
spruce,1
spruce up,1
spud,1
spue,1
spume,1
spur,1
spurn,1
spurt,1
sputter,1
spy,1
squabble,1
squall,1
squander,1
square,1
square away,1
square dance,1
square off,1
square up,1
squash,1
squat,1
squawk,1
squeak,1
squeak by,1
squeak through,1
squeal,1
squeegee,1
squeeze,1
squeeze by,1
squeeze for,1
squeeze out,1
squelch,1
squinch,1
squint,1
squire,1
squirm,1
squirrel away,1
squirt,1
squish,1
stab,1
stabilise,1
stabilize,1
stable,1
stack,1
stack away,1
stack up,1
staff,1
stag,1
stage,1
stage direct,1
stagger,1
stagnate,1
stain,1
stake,1
stale,1
stalemate,1
stalinise,1
stalinize,1
stalk,1
stall,1
stammer,1
stamp,1
stamp down,1
stamp out,1
stampede,1
stanch,1
stand,1
stand back,1
stand by,1
stand fast,1
stand firm,1
stand for,1
stand guard,1
stand in,1
stand out,1
stand pat,1
stand sentinel,1
stand still,1
stand up,1
stand watch,1
standardise,1
standardize,1
staple,1
star,1
starboard,1
starch,1
stare,1
stare down,1
stargaze,1
start,1
start out,1
start up,1
startle,1
starve,1
stash,1
stash away,1
state,1
station,1
staunch,1
stave,1
stave in,1
stave off,1
stay,1
stay at,1
stay away,1
stay fresh,1
stay in place,1
stay off,1
stay on,1
stay over,1
stay put,1
stay together,1
stay up,1
steady,1
steady down,1
steal,1
steal away,1
steam,1
steam-heat,1
steam clean,1
steamer,1
steamroll,1
steamroller,1
steel,1
steel oneself against,1
steel onself for,1
steep,1
steepen,1
steer,1
stem,1
stencil,1
stenograph,1
step,1
step down,1
step forward,1
step in,1
step on,1
step on it,1
step out,1
step to the fore,1
step up,1
stereotype,1
sterilise,1
sterilize,1
stet,1
stew,1
stick,1
stick about,1
stick around,1
stick by,1
stick in,1
stick on,1
stick out,1
stick to,1
stick together,1
stick up,1
stick with,1
stickle,1
stiffen,1
stifle,1
stigmatise,1
stigmatize,1
still,1
still-fish,1
still-hunt,1
stimulate,1
sting,1
stink,1
stink out,1
stink up,1
stint,1
stipple,1
stipulate,1
stir,1
stir fry,1
stir up,1
stitch,1
stock,1
stock-take,1
stock up,1
stockade,1
stockpile,1
stoke,1
stomach,1
stomp,1
stone,1
stone-wash,1
stonewall,1
stonewash,1
stooge,1
stool,1
stoop,1
stoop to,1
stop,1
stop dead,1
stop over,1
stop up,1
stopper,1
stopple,1
store,1
storm,1
stow,1
stow away,1
straddle,1
strafe,1
straggle,1
straighten,1
straighten out,1
straighten up,1
strain,1
straiten,1
strand,1
strangle,1
strangulate,1
strap,1
stratify,1
straw,1
stray,1
streak,1
stream,1
streamline,1
street-walk,1
streetwalk,1
strengthen,1
stress,1
stretch,1
stretch along,1
stretch forth,1
stretch out,1
strew,1
striate,1
strickle,1
stride,1
stridulate,1
strike,1
strike a blow,1
strike a chord,1
strike a note,1
strike back,1
strike down,1
strike dumb,1
strike hard,1
strike home,1
strike off,1
strike out,1
strike up,1
string,1
string along,1
string out,1
string up,1
strip,1
strip-search,1
strip down,1
strip mine,1
stripe,1
strive,1
stroke,1
stroll,1
strong-arm,1
strop,1
structure,1
struggle,1
strum,1
strut,1
stub,1
stub out,1
stucco,1
stud,1
study,1
stuff,1
stultify,1
stumble,1
stump,1
stun,1
stunt,1
stupefy,1
stutter,1
style,1
stylise,1
stylize,1
stymie,1
stymy,1
sub,1
subcontract,1
subdivide,1
subdue,1
subedit,1
subject,1
subjoin,1
subjugate,1
sublease,1
sublet,1
sublimate,1
sublime,1
subluxate,1
submarine,1
submerge,1
submerse,1
submit,1
subordinate,1
suborn,1
subpoena,1
subrogate,1
subscribe,1
subscribe to,1
subserve,1
subside,1
subsidise,1
subsidize,1
subsist,1
substantiate,1
substitute,1
subsume,1
subtend,1
subtilise,1
subtilize,1
subtitle,1
subtract,1
suburbanise,1
suburbanize,1
subvent,1
subvention,1
subvert,1
subvocalise,1
subvocalize,1
succeed,1
succor,1
succour,1
succumb,1
succuss,1
suck,1
suck in,1
suck out,1
suck up,1
suckle,1
suction,1
sudate,1
suds,1
sue,1
suffer,1
suffice,1
suffix,1
suffocate,1
suffuse,1
sugar,1
sugarcoat,1
suggest,1
suit,1
sulfate,1
sulfur,1
sulfurette,1
sulk,1
sully,1
sulphur,1
sulphurette,1
sum,1
sum up,1
summarise,1
summarize,1
summate,1
summer,1
summerise,1
summerize,1
summit,1
summon,1
summons,1
sun,1
sunbathe,1
sunburn,1
sunder,1
suntan,1
sup,1
superannuate,1
supercede,1
supercharge,1
superfetate,1
superimpose,1
superinfect,1
superintend,1
superordinate,1
superpose,1
superscribe,1
supersede,1
supervene,1
supervene upon,1
supervise,1
supinate,1
supplant,1
supple,1
supplement,1
supplicate,1
supply,1
support,1
suppose,1
suppress,1
suppurate,1
surcharge,1
surf,1
surface,1
surface-mine,1
surface mine,1
surfboard,1
surfeit,1
surge,1
surmise,1
surmount,1
surpass,1
surprise,1
surrender,1
surround,1
surtax,1
surveil,1
survey,1
survive,1
suspect,1
suspend,1
suspire,1
suss out,1
sustain,1
susurrate,1
suture,1
swab,1
swaddle,1
swag,1
swage,1
swagger,1
swallow,1
swallow up,1
swamp,1
swan,1
swank,1
swap,1
swarm,1
swash,1
swat,1
swathe,1
swatter,1
sway,1
swear,1
swear in,1
swear off,1
swear out,1
sweat,1
sweat off,1
sweep,1
sweep away,1
sweep off,1
sweep over,1
sweep through,1
sweep under the rug,1
sweep up,1
sweet-talk,1
sweeten,1
swell,1
swell up,1
swelter,1
swerve,1
swig,1
swill,1
swill down,1
swim,1
swindle,1
swing,1
swing about,1
swing around,1
swing out,1
swing over,1
swinge,1
swipe,1
swirl,1
swish,1
switch,1
switch-hit,1
switch off,1
switch on,1
switch over,1
swivel,1
swob,1
swoon,1
swoop,1
swoop up,1
swoosh,1
swop,1
swosh,1
swot,1
swot up,1
syllabicate,1
syllabify,1
syllabise,1
syllabize,1
syllogise,1
syllogize,1
symbolise,1
symbolize,1
symmetrise,1
symmetrize,1
sympathise,1
sympathize,1
sympathize with,1
symphonise,1
symphonize,1
sync,1
synchronise,1
synchronize,1
syncopate,1
syncretise,1
syncretize,1
syndicate,1
synthesise,1
synthesize,1
syphon,1
syringe,1
systematise,1
systematize,1
systemise,1
systemize,1
table,1
taboo,1
tabularise,1
tabularize,1
tabulate,1
tack,1
tack on,1
tack together,1
tackle,1
tag,1
tag along,1
tag on,1
tail,1
tailgate,1
tailor,1
tailor-make,1
taint,1
take,1
take a bow,1
take a breath,1
take a breather,1
take a chance,1
take a crap,1
take a dare,1
take a dive,1
take a firm stand,1
take a hit,1
take a hop,1
take a joke,1
take a leak,1
take a look,1
take a powder,1
take a shit,1
take aback,1
take account,1
take advantage,1
take after,1
take aim,1
take apart,1
take arms,1
take away,1
take back,1
take care,1
take chances,1
take charge,1
take control,1
take down,1
take effect,1
take exception,1
take fire,1
take five,1
take flight,1
take for,1
take for granted,1
take form,1
take heart,1
take heed,1
take hold,1
take hold of,1
take home,1
take in,1
take in charge,1
take in vain,1
take in water,1
take into account,1
take issue,1
take it easy,1
take it on the chin,1
take kindly to,1
take leave,1
take lying down,1
take note,1
take notice,1
take off,1
take office,1
take on,1
take one's lumps,1
take orders,1
take out,1
take over,1
take pains,1
take part,1
take place,1
take pride,1
take root,1
take shape,1
take stage,1
take stock,1
take ten,1
take the air,1
take the bull by the horns,1
take the cake,1
take the count,1
take the field,1
take the fifth,1
take the fifth amendment,1
take the floor,1
take the road,1
take the stage,1
take the stand,1
take the veil,1
take time by the forelock,1
take time off,1
take to,1
take to be,1
take to heart,1
take to task,1
take to the woods,1
take turns,1
take up,1
take up arms,1
take water,1
talc,1
talk,1
talk about,1
talk down,1
talk into,1
talk of,1
talk out of,1
talk over,1
talk shop,1
talk terms,1
talk through one's hat,1
talk turkey,1
tally,1
tame,1
tamp,1
tamp down,1
tamper,1
tampon,1
tan,1
tangle,1
tangle with,1
tango,1
tank,1
tantalise,1
tantalize,1
tap,1
tap dance,1
tap out,1
tapdance,1
tape,1
tape record,1
taper,1
taper off,1
tar,1
tar-and-feather,1
target,1
tariff,1
tarmac,1
tarnish,1
tarry,1
tart up,1
task,1
taste,1
tat,1
tattle,1
tattoo,1
taunt,1
tauten,1
tax,1
taxi,1
teach,1
team,1
team up,1
tear,1
tear apart,1
tear away,1
tear down,1
tear into,1
tear off,1
tear up,1
teargas,1
tease,1
tease apart,1
tee,1
tee off,1
tee up,1
teem,1
teem in,1
teeter,1
teeter-totter,1
teetertotter,1
teethe,1
teetotal,1
telecast,1
telecommunicate,1
telefax,1
telegraph,1
telepathise,1
telepathize,1
telephone,1
teleport,1
telescope,1
televise,1
telex,1
tell,1
tell apart,1
tell off,1
tell on,1
temper,1
temporise,1
temporize,1
tempt,1
tenant,1
tend,1
tender,1
tenderise,1
tenderize,1
tense,1
tense up,1
tent,1
tenure,1
tergiversate,1
term,1
terminate,1
terrace,1
terrasse,1
terrify,1
territorialise,1
territorialize,1
terrorise,1
terrorize,1
tessellate,1
test,1
test drive,1
test fly,1
testify,1
tether,1
thank,1
thatch,1
thaw,1
theme,1
theologise,1
theologize,1
theorise,1
theorize,1
thermostat,1
thicken,1
thieve,1
thin,1
thin out,1
think,1
think about,1
think back,1
think of,1
think out,1
think over,1
think the world of,1
think twice,1
think up,1
thirst,1
thoriate,1
thrash,1
thrash about,1
thrash out,1
thread,1
threaten,1
thresh,1
thresh about,1
thrill,1
thrive,1
throb,1
thrombose,1
throne,1
throng,1
throttle,1
throw,1
throw a fit,1
throw away,1
throw back,1
throw cold water on,1
throw in,1
throw in the towel,1
throw off,1
throw out,1
throw out of kilter,1
throw overboard,1
throw together,1
throw up,1
thrum,1
thrust,1
thrust ahead,1
thrust out,1
thud,1
thumb,1
thumbtack,1
thump,1
thump out,1
thunder,1
thurify,1
thwack,1
thwart,1
tick,1
tick off,1
tick over,1
ticket,1
tickle,1
tickle pink,1
ticktack,1
ticktock,1
tide,1
tide over,1
tidy,1
tidy up,1
tie,1
tie-dye,1
tie down,1
tie in,1
tie up,1
tighten,1
tighten one's belt,1
tighten up,1
tile,1
till,1
tiller,1
tilt,1
time,1
tin,1
tinct,1
tincture,1
ting,1
tinge,1
tingle,1
tink,1
tinker,1
tinkle,1
tinsel,1
tint,1
tintinnabulate,1
tip,1
tip off,1
tip over,1
tipple,1
tippytoe,1
tiptoe,1
tire,1
tire out,1
tissue,1
tithe,1
titillate,1
titivate,1
title,1
titrate,1
titter,1
tittivate,1
tittle-tattle,1
tittup,1
toady,1
toast,1
toboggan,1
toddle,1
toe,1
toe the line,1
toenail,1
tog,1
tog out,1
tog up,1
toggle,1
toil,1
toilet-train,1
tolerate,1
toll,1
tomahawk,1
tone,1
tone down,1
tone up,1
tongue,1
tongue-tie,1
tonsure,1
tool,1
tool around,1
toot,1
tootle,1
top,1
top off,1
top out,1
topdress,1
tope,1
topicalize,1
topple,1
torch,1
torment,1
torpedo,1
torture,1
toss,1
toss away,1
toss back,1
toss in,1
toss off,1
toss out,1
tot,1
tot up,1
total,1
totalise,1
totalize,1
tote,1
tote up,1
totter,1
touch,1
touch-type,1
touch a chord,1
touch base,1
touch down,1
touch off,1
touch on,1
touch up,1
toughen,1
tour,1
tourney,1
tousle,1
tout,1
tow,1
towel,1
tower,1
toy,1
toy with,1
trace,1
track,1
track down,1
trade,1
trade in,1
trademark,1
traduce,1
traffic,1
trail,1
train,1
traipse,1
tram,1
trammel,1
tramp,1
tramp down,1
trample,1
trance,1
tranquilize,1
tranquillise,1
tranquillize,1
transact,1
transaminate,1
transcend,1
transcribe,1
transduce,1
transect,1
transfer,1
transfigure,1
transfix,1
transform,1
transfuse,1
transgress,1
transistorise,1
transistorize,1
transit,1
transition,1
transitivise,1
transitivize,1
translate,1
transliterate,1
translocate,1
transmigrate,1
transmit,1
transmogrify,1
transmute,1
transpirate,1
transpire,1
transplant,1
transport,1
transpose,1
transship,1
transubstantiate,1
transude,1
trap,1
trash,1
traumatise,1
traumatize,1
travail,1
travel,1
travel along,1
travel by,1
travel purposefully,1
travel rapidly,1
travel to,1
traverse,1
travesty,1
trawl,1
tread,1
tread down,1
tread on,1
treadle,1
treasure,1
treat,1
treble,1
tree,1
trek,1
trellis,1
tremble,1
tremor,1
trench,1
trend,1
trepan,1
trephine,1
trespass,1
triangulate,1
tribulate,1
trice,1
trice up,1
trick,1
trick out,1
trick up,1
trickle,1
trifle,1
trifle away,1
trifurcate,1
trigger,1
trigger off,1
trill,1
trim,1
trim back,1
trim down,1
trip,1
trip out,1
trip the light fantastic,1
trip the light fantastic toe,1
trip up,1
triple,1
triple-space,1
triple-tongue,1
triplicate,1
trisect,1
triumph,1
trivialise,1
trivialize,1
troat,1
troll,1
troop,1
trot,1
trot out,1
trouble,1
trouble-shoot,1
trouble oneself,1
troubleshoot,1
trounce,1
trowel,1
truck,1
truckle,1
trudge,1
true,1
true up,1
trump,1
trump out,1
trump up,1
trumpet,1
truncate,1
trundle,1
truss,1
trust,1
try,1
try for,1
try on,1
try out,1
tsk,1
tube,1
tuck,1
tuck away,1
tuck in,1
tucker,1
tucker out,1
tug,1
tumble,1
tumble dry,1
tumefy,1
tumesce,1
tump over,1
tune,1
tune in,1
tune up,1
tunnel,1
turf,1
turf out,1
turn,1
turn a blind eye,1
turn a loss,1
turn a nice dime,1
turn a nice dollar,1
turn a nice penny,1
turn a profit,1
turn a trick,1
turn around,1
turn away,1
turn back,1
turn down,1
turn in,1
turn off,1
turn on,1
turn on a dime,1
turn one's stomach,1
turn out,1
turn over,1
turn tail,1
turn the tables,1
turn the tide,1
turn thumbs down,1
turn to,1
turn turtle,1
turn up,1
turn up the heat,1
turn up the pressure,1
turtle,1
tusk,1
tussle,1
tut,1
tut-tut,1
tutor,1
twaddle,1
twang,1
tweak,1
tweedle,1
tweet,1
tweeze,1
twiddle,1
twig,1
twill,1
twin,1
twine,1
twinge,1
twinkle,1
twirl,1
twirp,1
twist,1
twist around,1
twit,1
twitch,1
twitter,1
two-step,1
two-time,1
type,1
typecast,1
typeset,1
typewrite,1
typify,1
tyrannise,1
tyrannize,1
uglify,1
ulcerate,1
ultracentrifuge,1
ululate,1
umpire,1
unarm,1
unbalance,1
unbar,1
unbelt,1
unbend,1
unbind,1
unblock,1
unbolt,1
unbosom,1
unbox,1
unbrace,1
unbraid,1
unbridle,1
unbuckle,1
unburden,1
unbutton,1
uncase,1
unchain,1
unchurch,1
unclasp,1
unclip,1
uncloak,1
unclog,1
unclothe,1
unclutter,1
uncoil,1
uncompress,1
uncork,1
uncouple,1
uncover,1
uncrate,1
uncross,1
uncurl,1
undeceive,1
underachieve,1
underact,1
underbid,1
undercharge,1
undercoat,1
undercut,1
underdevelop,1
underdress,1
underestimate,1
underexpose,1
undergird,1
undergo,1
undergrow,1
underlay,1
underlie,1
underline,1
undermine,1
undernourish,1
underpay,1
underperform,1
underpin,1
underplay,1
underprice,1
underproduce,1
underquote,1
underrate,1
underscore,1
undersell,1
undershoot,1
undersign,1
underspend,1
understand,1
understate,1
understock,1
understudy,1
undertake,1
undervalue,1
underwrite,1
undo,1
undock,1
undrape,1
undress,1
undulate,1
unearth,1
unfasten,1
unfit,1
unfold,1
unfreeze,1
unfrock,1
unfurl,1
unhallow,1
unhand,1
unharness,1
unhinge,1
unhitch,1
unhook,1
unhorse,1
unicycle,1
uniform,1
uniformise,1
uniformize,1
unify,1
unionise,1
unionize,1
unite,1
unitise,1
unitize,1
universalise,1
universalize,1
unknot,1
unlace,1
unlade,1
unlash,1
unlax,1
unlearn,1
unleash,1
unlive,1
unload,1
unlock,1
unloose,1
unloosen,1
unmake,1
unman,1
unmask,1
unmuzzle,1
unnerve,1
unpack,1
unpick,1
unpin,1
unplug,1
unravel,1
unreel,1
unroll,1
unsaddle,1
unsanctify,1
unsay,1
unscramble,1
unscrew,1
unseal,1
unseat,1
unsettle,1
unsex,1
unsheathe,1
unsnarl,1
unsolder,1
unspell,1
unstaple,1
unstrain,1
unstrap,1
unstring,1
unstuff,1
unsubstantialise,1
unsubstantialize,1
untangle,1
unteach,1
unthaw,1
untie,1
untune,1
untwine,1
untwist,1
unveil,1
unweave,1
unwind,1
unwire,1
unwrap,1
unyoke,1
unzip,1
up,1
upbraid,1
upchuck,1
update,1
upend,1
upgrade,1
upheave,1
uphold,1
upholster,1
uplift,1
upload,1
upraise,1
uprise,1
uproot,1
upset,1
upstage,1
urbanise,1
urbanize,1
urge,1
urge on,1
urinate,1
urticate,1
use,1
use up,1
usher,1
usher in,1
usher out,1
usurp,1
utilise,1
utilize,1
utter,1
vacate,1
vacation,1
vaccinate,1
vacillate,1
vacuum,1
vacuum-clean,1
vagabond,1
valet,1
validate,1
valuate,1
value,1
vamoose,1
vamp,1
vamp up,1
vandalise,1
vandalize,1
vanish,1
vanquish,1
vaporise,1
vaporize,1
variegate,1
varnish,1
vary,1
vascularise,1
vascularize,1
vasectomise,1
vasectomize,1
vaticinate,1
vault,1
vaunt,1
veer,1
vege out,1
vegetate,1
veil,1
vein,1
velcro,1
vellicate,1
vend,1
veneer,1
venerate,1
venesect,1
vent,1
ventilate,1
venture,1
verbalise,1
verbalize,1
verbify,1
verdigris,1
verge,1
verify,1
vermiculate,1
vermilion,1
verse,1
versify,1
vesicate,1
vesiculate,1
vest,1
vesture,1
vet,1
veto,1
vex,1
vibrate,1
victimise,1
victimize,1
victual,1
videotape,1
vie,1
view,1
view as,1
vilify,1
vilipend,1
vindicate,1
vinify,1
violate,1
virilise,1
virilize,1
visa,1
visit,1
visualise,1
visualize,1
vitalise,1
vitalize,1
vitaminise,1
vitaminize,1
vitiate,1
vitrify,1
vitriol,1
vituperate,1
vivify,1
vivisect,1
vocalise,1
vocalize,1
vociferate,1
voice,1
void,1
volatilise,1
volatilize,1
volley,1
volunteer,1
vomit,1
vomit up,1
voodoo,1
vote,1
vote down,1
vote in,1
vote out,1
vouch,1
vouchsafe,1
vow,1
vowelise,1
vowelize,1
voyage,1
vroom,1
vulcanise,1
vulcanize,1
vulgarise,1
vulgarize,1
wad,1
waddle,1
wade,1
waffle,1
waft,1
wag,1
wage,1
wager,1
waggle,1
wail,1
wait,1
wait on,1
waitress,1
waive,1
wake,1
wake up,1
waken,1
walk,1
walk about,1
walk around,1
walk away,1
walk in,1
walk off,1
walk on air,1
walk out,1
walk out of,1
walk over,1
walk through,1
wall,1
wall in,1
wall up,1
wallop,1
wallow,1
wallpaper,1
waltz,1
waltz around,1
wamble,1
wan,1
wander,1
wane,1
wangle,1
wank,1
want,1
wanton,1
wanton away,1
war,1
warble,1
ward,1
ward off,1
ware,1
warehouse,1
warm,1
warm the bench,1
warm to,1
warm up,1
warn,1
warp,1
warrant,1
wash,1
wash away,1
wash down,1
wash off,1
wash one's hands,1
wash out,1
wash up,1
wassail,1
waste,1
waste one's time,1
watch,1
watch out,1
watch over,1
water,1
water-wash,1
water down,1
water ski,1
watercolor,1
watercolour,1
waterproof,1
wattle,1
waul,1
wave,1
wave off,1
waver,1
wawl,1
wax,1
waylay,1
weaken,1
wean,1
weaponize,1
wear,1
wear away,1
wear down,1
wear off,1
wear on,1
wear out,1
wear round,1
wear ship,1
wear the trousers,1
wear thin,1
wear upon,1
weary,1
weather,1
weatherproof,1
weatherstrip,1
weave,1
web,1
wed,1
wedel,1
wedge,1
wee,1
wee-wee,1
weed,1
weed out,1
weekend,1
weep,1
weigh,1
weigh anchor,1
weigh down,1
weigh on,1
weigh the anchor,1
weight,1
weight-lift,1
weight down,1
weightlift,1
welch,1
welcome,1
weld,1
well,1
well out,1
well over,1
well up,1
welsh,1
welt,1
welter,1
wench,1
wend,1
westernise,1
westernize,1
wet,1
wet-nurse,1
whack,1
whale,1
wham,1
whang,1
whap,1
wharf,1
wheedle,1
wheel,1
wheel around,1
wheelbarrow,1
wheeze,1
whelk,1
whelm,1
whelp,1
whet,1
whicker,1
whiff,1
while away,1
whimper,1
whine,1
whinny,1
whip,1
whip through,1
whip up,1
whipsaw,1
whir,1
whirl,1
whirl around,1
whirligig,1
whirlpool,1
whirr,1
whish,1
whisk,1
whisk away,1
whisk by,1
whisk off,1
whisker,1
whisper,1
whistle,1
whistlestop,1
white,1
white-out,1
white out,1
whiten,1
whiteout,1
whitewash,1
whittle,1
whittle away,1
whittle down,1
whiz,1
whizz,1
whizz along,1
wholesale,1
whomp,1
whomp up,1
whoop,1
whoop it up,1
whoosh,1
whop,1
whore,1
widen,1
widow,1
wield,1
wiggle,1
wigwag,1
will,1
wilt,1
win,1
win back,1
win over,1
wince,1
winch,1
wind,1
wind off,1
wind up,1
window-dress,1
window-shop,1
windsurf,1
wine,1
wine and dine,1
wing,1
wink,1
wink at,1
winkle,1
winkle out,1
winnow,1
winnow out,1
winter,1
winterise,1
winterize,1
wipe,1
wipe away,1
wipe off,1
wipe out,1
wipe up,1
wire,1
wiretap,1
wise up,1
wisecrack,1
wish,1
wish well,1
witch,1
withdraw,1
wither,1
withhold,1
withstand,1
witness,1
wive,1
